,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N� electrode A,N� electrode B,N� electrode M,N� electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (�C),Rx-Bat (V),Rx Temp. (�C),Date,Gapfiller,Synch
,Mixed / non conventional,46,50,40,44,103.55,0.09,329.88,-1636.823,372.441,250,-23.56,0,0,0,0,0,0,0,0,46,50,40,44,0,0,0,0,3,0,574,214,1.542,0,0,,2,4,0,9.98,0,12.12,19.2,11/7/2025 3:31:46 PM,0,0
,Mixed / non conventional,46,50,44,48,85.1,0.03,216.95,1681.489,372.441,250,18.85,0,0,0,0,0,0,0,0,46,50,44,48,0,0,0,0,3,0,574,214,1.542,0,0,,2,5,0,9.98,0,12.12,19.2,11/7/2025 3:31:46 PM,0,0
,Mixed / non conventional,46,50,48,52,111.39,0.08,-156.03,2201.006,372.441,250,18.85,0,0,0,0,0,0,0,0,46,50,48,52,0,0,0,0,3,0,574,214,1.542,0,0,,2,6,0,9.98,0,12.12,19.2,11/7/2025 3:31:46 PM,0,0
,Mixed / non conventional,46,50,52,56,102.8,0,-4.15,-1624.998,372.441,250,-23.56,0,0,0,0,0,0,0,0,46,50,52,56,0,0,0,0,3,0,574,214,1.542,0,0,,2,7,0,9.98,0,12.12,19.2,11/7/2025 3:31:46 PM,0,0
,Mixed / non conventional,46,50,56,60,74.53,0.1,-24.41,-168.288,372.441,250,-164.93,0,0,0,0,0,0,0,0,46,50,56,60,0,0,0,0,3,0,574,214,1.542,0,0,,2,8,0,9.98,0,12.12,19.2,11/7/2025 3:31:46 PM,0,0
,Mixed / non conventional,46,50,60,64,109.14,0.13,18.56,-82.153,372.441,250,-494.8,0,0,0,0,0,0,0,0,46,50,60,64,0,0,0,0,3,0,574,214,1.542,0,0,,2,9,0,9.98,0,12.12,19.2,11/7/2025 3:31:46 PM,0,0
,Mixed / non conventional,46,50,64,68,41.68,0.17,-1.01,-14.261,372.441,250,-1088.56,0,0,0,0,0,0,0,0,46,50,64,68,0,0,0,0,3,0,574,214,1.542,0,0,,2,10,0,9.98,0,12.12,19.2,11/7/2025 3:31:46 PM,0,0
,Mixed / non conventional,47,51,29,33,71.26,0.05,-114.61,-27.839,425.274,250,-1088.56,0,0,0,0,0,0,0,0,47,51,29,33,0,0,0,0,3,0,516,219,1.214,0,0,,2,1,0,9.92,0,12.14,19.2,11/7/2025 3:31:48 PM,0,1
,Mixed / non conventional,47,51,33,37,67.86,0.04,-121.64,-58.327,425.274,250,-494.8,0,0,0,0,0,0,0,0,47,51,33,37,0,0,0,0,3,0,516,219,1.214,0,0,,2,2,0,9.92,0,12.14,19.2,11/7/2025 3:31:48 PM,0,0
,Mixed / non conventional,47,51,37,41,82.42,0.05,-72.3,-212.511,425.274,250,-164.93,0,0,0,0,0,0,0,0,47,51,37,41,0,0,0,0,3,0,516,219,1.214,0,0,,2,3,0,9.92,0,12.14,19.2,11/7/2025 3:31:48 PM,0,0
,Mixed / non conventional,47,51,41,45,101.24,0.06,-77.96,-1827.364,425.274,250,-23.56,0,0,0,0,0,0,0,0,47,51,41,45,0,0,0,0,3,0,516,219,1.214,0,0,,2,4,0,9.92,0,12.14,19.2,11/7/2025 3:31:48 PM,0,0
,Mixed / non conventional,47,51,45,49,100.31,0.05,923.2,2263.04,425.274,250,18.85,0,0,0,0,0,0,0,0,47,51,45,49,0,0,0,0,3,0,516,219,1.214,0,0,,2,5,0,9.92,0,12.14,19.2,11/7/2025 3:31:48 PM,0,0
,Mixed / non conventional,47,51,49,53,106.63,0.05,-400.64,2405.794,425.274,250,18.85,0,0,0,0,0,0,0,0,47,51,49,53,0,0,0,0,3,0,516,219,1.214,0,0,,2,6,0,9.92,0,12.14,19.2,11/7/2025 3:31:48 PM,0,0
,Mixed / non conventional,47,51,53,57,116.11,0.12,34.06,-2100.129,426.183,250,-23.56,0,0,0,0,0,0,0,0,47,51,53,57,0,0,0,0,3,0,518,221,1.215,0,0,,2,1,0,9.92,0,12.14,19.2,11/7/2025 3:31:50 PM,0,0
,Mixed / non conventional,47,51,57,61,84.72,0.16,-72.97,-218.911,426.183,250,-164.93,0,0,0,0,0,0,0,0,47,51,57,61,0,0,0,0,3,0,518,221,1.215,0,0,,2,2,0,9.92,0,12.14,19.2,11/7/2025 3:31:51 PM,0,0
,Mixed / non conventional,47,51,61,65,125.31,0.18,6.52,-107.936,426.183,250,-494.8,0,0,0,0,0,0,0,0,47,51,61,65,0,0,0,0,3,0,518,221,1.215,0,0,,2,3,0,9.92,0,12.14,19.2,11/7/2025 3:31:51 PM,0,0
,Mixed / non conventional,47,51,65,69,15.27,0.28,39.72,-5.979,426.183,250,-1088.56,0,0,0,0,0,0,0,0,47,51,65,69,0,0,0,0,3,0,518,221,1.215,0,0,,2,4,0,9.92,0,12.14,19.2,11/7/2025 3:31:51 PM,0,1
,Mixed / non conventional,48,52,30,34,77.87,0.17,-55.79,-21.041,294.141,250,-1088.56,0,0,0,0,0,0,0,0,48,52,30,34,0,0,0,0,3,0,694,204,2.36,0,0,,2,1,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,1
,Mixed / non conventional,48,52,34,38,63.9,0.12,-82.24,-37.987,294.141,250,-494.8,0,0,0,0,0,0,0,0,48,52,34,38,0,0,0,0,3,0,694,204,2.36,0,0,,2,2,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,0
,Mixed / non conventional,48,52,38,42,75.31,0.15,308.43,-134.308,294.141,250,-164.93,0,0,0,0,0,0,0,0,48,52,38,42,0,0,0,0,3,0,694,204,2.36,0,0,,2,3,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,0
,Mixed / non conventional,48,52,42,46,94.23,0.14,-101.08,-1176.385,294.141,250,-23.56,0,0,0,0,0,0,0,0,48,52,42,46,0,0,0,0,3,0,694,204,2.36,0,0,,2,4,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,0
,Mixed / non conventional,48,52,46,50,110.93,0,334.37,1731.019,294.141,250,18.85,0,0,0,0,0,0,0,0,48,52,46,50,0,0,0,0,3,0,694,204,2.36,0,0,,2,5,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,0
,Mixed / non conventional,48,52,50,54,78.14,0.07,-230.59,1219.349,294.141,250,18.85,0,0,0,0,0,0,0,0,48,52,50,54,0,0,0,0,3,0,694,204,2.36,0,0,,2,6,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,0
,Mixed / non conventional,48,52,54,58,100.87,0.13,66.93,-1259.196,294.141,250,-23.56,0,0,0,0,0,0,0,0,48,52,54,58,0,0,0,0,3,0,694,204,2.36,0,0,,2,7,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,0
,Mixed / non conventional,48,52,58,62,87.18,0.16,-89.68,-155.484,294.141,250,-164.93,0,0,0,0,0,0,0,0,48,52,58,62,0,0,0,0,3,0,694,204,2.36,0,0,,2,8,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,0
,Mixed / non conventional,48,52,62,66,137,0.22,21.66,-81.444,294.141,250,-494.8,0,0,0,0,0,0,0,0,48,52,62,66,0,0,0,0,3,0,694,204,2.36,0,0,,2,9,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,0
,Mixed / non conventional,48,52,66,70,88.77,0.09,-29.67,-23.986,294.141,250,-1088.56,0,0,0,0,0,0,0,0,48,52,66,70,0,0,0,0,3,0,694,204,2.36,0,0,,2,10,0,10.1,0,12.14,19.2,11/7/2025 3:31:53 PM,0,0
,Mixed / non conventional,49,53,31,35,74.33,0.09,-50.89,-27.667,405.163,250,-1088.56,0,0,0,0,0,0,0,0,49,53,31,35,0,0,0,0,3,0,536,217,1.324,0,0,,2,1,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,1
,Mixed / non conventional,49,53,35,39,66.85,0.07,-79.54,-54.736,405.163,250,-494.8,0,0,0,0,0,0,0,0,49,53,35,39,0,0,0,0,3,0,536,217,1.324,0,0,,2,2,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,0
,Mixed / non conventional,49,53,39,43,70.51,0.04,345.3,-173.202,405.163,250,-164.93,0,0,0,0,0,0,0,0,49,53,39,43,0,0,0,0,3,0,536,217,1.324,0,0,,2,3,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,0
,Mixed / non conventional,49,53,43,47,85.64,0.07,-512.57,-1472.712,405.163,250,-23.56,0,0,0,0,0,0,0,0,49,53,43,47,0,0,0,0,3,0,536,217,1.324,0,0,,2,4,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,0
,Mixed / non conventional,49,53,47,51,105.53,0.07,864.44,2268.424,405.163,250,18.85,0,0,0,0,0,0,0,0,49,53,47,51,0,0,0,0,3,0,536,217,1.324,0,0,,2,5,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,0
,Mixed / non conventional,49,53,51,55,69.51,0.03,-349.63,1494.053,405.163,250,18.85,0,0,0,0,0,0,0,0,49,53,51,55,0,0,0,0,3,0,536,217,1.324,0,0,,2,6,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,0
,Mixed / non conventional,49,53,55,59,92.55,0.1,-9.97,-1591.372,405.163,250,-23.56,0,0,0,0,0,0,0,0,49,53,55,59,0,0,0,0,3,0,536,217,1.324,0,0,,2,7,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,0
,Mixed / non conventional,49,53,59,63,99.07,0.13,-51.3,-243.376,405.163,250,-164.93,0,0,0,0,0,0,0,0,49,53,59,63,0,0,0,0,3,0,536,217,1.324,0,0,,2,8,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,0
,Mixed / non conventional,49,53,63,67,116.2,0.1,73.95,-95.148,405.163,250,-494.8,0,0,0,0,0,0,0,0,49,53,63,67,0,0,0,0,3,0,536,217,1.324,0,0,,2,9,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,0
,Mixed / non conventional,49,53,67,71,48.71,0.11,-36.39,-18.13,405.163,250,-1088.56,0,0,0,0,0,0,0,0,49,53,67,71,0,0,0,0,3,0,536,217,1.324,0,0,,2,10,0,9.95,0,12.12,19.7,11/7/2025 3:31:55 PM,0,0
,Mixed / non conventional,50,54,32,36,74.87,0.13,65.55,-25.769,374.662,250,-1088.56,0,0,0,0,0,0,0,0,50,54,32,36,0,0,0,0,3,0,573,215,1.529,0,0,,2,1,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,1
,Mixed / non conventional,50,54,36,40,73.94,0.1,-140.83,-55.987,374.662,250,-494.8,0,0,0,0,0,0,0,0,50,54,36,40,0,0,0,0,3,0,573,215,1.529,0,0,,2,2,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,0
,Mixed / non conventional,50,54,40,44,73.73,0.11,345.61,-167.493,374.662,250,-164.93,0,0,0,0,0,0,0,0,50,54,40,44,0,0,0,0,3,0,573,215,1.529,0,0,,2,3,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,0
,Mixed / non conventional,50,54,44,48,81.5,0.06,-143.61,-1295.997,374.662,250,-23.56,0,0,0,0,0,0,0,0,50,54,44,48,0,0,0,0,3,0,573,215,1.529,0,0,,2,4,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,0
,Mixed / non conventional,50,54,48,52,76.05,0.21,340.7,1511.649,374.662,250,18.85,0,0,0,0,0,0,0,0,50,54,48,52,0,0,0,0,3,0,573,215,1.529,0,0,,2,5,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,0
,Mixed / non conventional,50,54,52,56,115.26,0.11,-205.35,2290.918,374.662,250,18.85,0,0,0,0,0,0,0,0,50,54,52,56,0,0,0,0,3,0,573,215,1.529,0,0,,2,6,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,0
,Mixed / non conventional,50,54,56,60,112.93,0.1,-32.63,-1795.735,374.662,250,-23.56,0,0,0,0,0,0,0,0,50,54,56,60,0,0,0,0,3,0,573,215,1.529,0,0,,2,7,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,0
,Mixed / non conventional,50,54,60,64,135.82,0.14,17.03,-308.517,374.662,250,-164.93,0,0,0,0,0,0,0,0,50,54,60,64,0,0,0,0,3,0,573,215,1.529,0,0,,2,8,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,0
,Mixed / non conventional,50,54,64,68,54.79,0.1,-1.47,-41.484,374.662,250,-494.8,0,0,0,0,0,0,0,0,50,54,64,68,0,0,0,0,3,0,573,215,1.529,0,0,,2,9,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,0
,Mixed / non conventional,50,54,68,72,62.22,0.13,-12.48,-21.414,374.662,250,-1088.56,0,0,0,0,0,0,0,0,50,54,68,72,0,0,0,0,3,0,573,215,1.529,0,0,,2,10,0,9.98,0,12.1,19.7,11/7/2025 3:31:58 PM,0,0
,Mixed / non conventional,51,55,33,37,63.97,0.14,-128.3,-24.37,414.719,250,-1088.56,0,0,0,0,0,0,0,0,51,55,33,37,0,0,0,0,3,0,523,217,1.26,0,0,,2,1,0,9.95,0,12.14,19.2,11/7/2025 3:32:00 PM,0,1
,Mixed / non conventional,51,55,37,41,81.05,0,-24.26,-67.934,414.719,250,-494.8,0,0,0,0,0,0,0,0,51,55,37,41,0,0,0,0,3,0,523,217,1.26,0,0,,2,2,0,9.95,0,12.14,19.2,11/7/2025 3:32:00 PM,0,0
,Mixed / non conventional,51,55,41,45,82.86,0.03,-8.85,-208.353,414.719,250,-164.93,0,0,0,0,0,0,0,0,51,55,41,45,0,0,0,0,3,0,523,217,1.26,0,0,,2,3,0,9.95,0,12.14,19.2,11/7/2025 3:32:00 PM,0,0
,Mixed / non conventional,51,55,45,49,90.84,0.04,306.86,-1598.975,414.719,250,-23.56,0,0,0,0,0,0,0,0,51,55,45,49,0,0,0,0,3,0,523,217,1.26,0,0,,2,4,0,9.95,0,12.14,19.2,11/7/2025 3:32:00 PM,0,0
,Mixed / non conventional,51,55,49,53,68.44,0.09,336.43,1505.845,414.719,250,18.85,0,0,0,0,0,0,0,0,51,55,49,53,0,0,0,0,3,0,523,217,1.26,0,0,,2,5,0,9.95,0,12.14,19.2,11/7/2025 3:32:00 PM,0,0
,Mixed / non conventional,51,55,53,57,138.11,0.07,-192.33,3038.685,414.719,250,18.85,0,0,0,0,0,0,0,0,51,55,53,57,0,0,0,0,3,0,523,217,1.26,0,0,,2,6,0,9.95,0,12.14,19.2,11/7/2025 3:32:00 PM,0,0
,Mixed / non conventional,51,55,57,61,115.56,0.11,-90.17,-2039.495,415.854,250,-23.56,0,0,0,0,0,0,0,0,51,55,57,61,0,0,0,0,3,0,523,218,1.258,0,0,,2,1,0,9.95,0,12.16,19.2,11/7/2025 3:32:02 PM,0,0
,Mixed / non conventional,51,55,61,65,149.54,0.16,2.76,-377.041,415.854,250,-164.93,0,0,0,0,0,0,0,0,51,55,61,65,0,0,0,0,3,0,523,218,1.258,0,0,,2,2,0,9.95,0,12.16,19.2,11/7/2025 3:32:02 PM,0,0
,Mixed / non conventional,51,55,65,69,10.03,0.05,39.69,-8.426,415.854,250,-494.8,0,0,0,0,0,0,0,0,51,55,65,69,0,0,0,0,3,0,523,218,1.258,0,0,,2,3,0,9.95,0,12.16,19.2,11/7/2025 3:32:02 PM,0,1
,Mixed / non conventional,52,56,34,38,45.12,0.12,-73.26,-16.628,401.192,250,-1088.56,0,0,0,0,0,0,0,0,52,56,34,38,0,0,0,0,3,0,541,217,1.347,0,0,,2,1,0,9.92,0,12.14,19.7,11/7/2025 3:32:05 PM,0,1
,Mixed / non conventional,52,56,38,42,77.21,0.07,302.7,-62.606,401.192,250,-494.8,0,0,0,0,0,0,0,0,52,56,38,42,0,0,0,0,3,0,541,217,1.347,0,0,,2,2,0,9.92,0,12.14,19.7,11/7/2025 3:32:05 PM,0,0
,Mixed / non conventional,52,56,42,46,84.3,0.08,-82.3,-205.065,401.192,250,-164.93,0,0,0,0,0,0,0,0,52,56,42,46,0,0,0,0,3,0,541,217,1.347,0,0,,2,3,0,9.92,0,12.14,19.7,11/7/2025 3:32:05 PM,0,0
,Mixed / non conventional,52,56,46,50,101.36,0.08,-44.72,-1725.821,401.192,250,-23.56,0,0,0,0,0,0,0,0,52,56,46,50,0,0,0,0,3,0,541,217,1.347,0,0,,2,4,0,9.92,0,12.14,19.7,11/7/2025 3:32:05 PM,0,0
,Mixed / non conventional,52,56,50,54,114.66,0.06,331.72,2440.374,401.192,250,18.85,0,0,0,0,0,0,0,0,52,56,50,54,0,0,0,0,3,0,541,217,1.347,0,0,,2,5,0,9.92,0,12.14,19.7,11/7/2025 3:32:05 PM,0,0
,Mixed / non conventional,52,56,54,58,98.46,0.04,-145.38,2095.569,401.192,250,18.85,0,0,0,0,0,0,0,0,52,56,54,58,0,0,0,0,3,0,541,217,1.347,0,0,,2,6,0,9.92,0,12.14,19.7,11/7/2025 3:32:05 PM,0,0
,Mixed / non conventional,52,56,58,62,111.26,0.12,-99.41,-907.255,192.138,250,-23.56,0,0,0,0,0,0,0,0,52,56,58,62,0,0,0,0,3,0,257,49,1.338,0,0,,2,1,0,12.19,0,12.14,19.2,11/7/2025 3:32:07 PM,0,0
,Mixed / non conventional,52,56,62,66,171.74,0.13,19.85,-200.069,192.138,250,-164.93,0,0,0,0,0,0,0,0,52,56,62,66,0,0,0,0,3,0,257,49,1.338,0,0,,2,2,0,12.19,0,12.14,19.2,11/7/2025 3:32:07 PM,0,0
,Mixed / non conventional,52,56,66,70,125.21,0.2,-30.03,-48.62,192.138,250,-494.8,0,0,0,0,0,0,0,0,52,56,66,70,0,0,0,0,3,0,257,49,1.338,0,0,,2,3,0,12.19,0,12.14,19.2,11/7/2025 3:32:07 PM,0,1
,Mixed / non conventional,53,57,35,39,48.78,0.09,-65.08,-18.247,407.188,250,-1088.56,0,0,0,0,0,0,0,0,53,57,35,39,0,0,0,0,3,0,534,217,1.312,0,0,,2,1,0,9.95,0,12.14,19.2,11/7/2025 3:32:09 PM,0,1
,Mixed / non conventional,53,57,39,43,67.87,0.07,327.74,-55.853,407.188,250,-494.8,0,0,0,0,0,0,0,0,53,57,39,43,0,0,0,0,3,0,534,217,1.312,0,0,,2,2,0,9.95,0,12.14,19.2,11/7/2025 3:32:09 PM,0,0
,Mixed / non conventional,53,57,43,47,76.09,0.09,-394.03,-187.847,407.188,250,-164.93,0,0,0,0,0,0,0,0,53,57,43,47,0,0,0,0,3,0,534,217,1.312,0,0,,2,3,0,9.95,0,12.14,19.2,11/7/2025 3:32:09 PM,0,0
,Mixed / non conventional,53,57,47,51,114.54,0.08,-135.38,-1979.426,407.188,250,-23.56,0,0,0,0,0,0,0,0,53,57,47,51,0,0,0,0,3,0,534,217,1.312,0,0,,2,4,0,9.95,0,12.14,19.2,11/7/2025 3:32:09 PM,0,0
,Mixed / non conventional,53,57,51,55,137.32,0,865.19,2966.39,407.188,250,18.85,0,0,0,0,0,0,0,0,53,57,51,55,0,0,0,0,3,0,534,217,1.312,0,0,,2,5,0,9.95,0,12.14,19.2,11/7/2025 3:32:09 PM,0,0
,Mixed / non conventional,53,57,55,59,88.19,0.05,-357.61,1905.035,407.188,250,18.85,0,0,0,0,0,0,0,0,53,57,55,59,0,0,0,0,3,0,534,217,1.312,0,0,,2,6,0,9.95,0,12.14,19.2,11/7/2025 3:32:09 PM,0,0
,Mixed / non conventional,53,57,59,63,117.65,0.13,-58.87,-1768.762,354.241,250,-23.56,0,0,0,0,0,0,0,0,53,57,59,63,0,0,0,0,3,0,463,164,1.307,0,0,,2,1,0,10.76,0,12.12,19.7,11/7/2025 3:32:11 PM,0,0
,Mixed / non conventional,53,57,63,67,156.65,0.14,70.94,-336.446,354.241,250,-164.93,0,0,0,0,0,0,0,0,53,57,63,67,0,0,0,0,3,0,463,164,1.307,0,0,,2,2,0,10.76,0,12.12,19.7,11/7/2025 3:32:11 PM,0,0
,Mixed / non conventional,53,57,67,71,65.6,0.19,-38.58,-46.964,354.241,250,-494.8,0,0,0,0,0,0,0,0,53,57,67,71,0,0,0,0,3,0,463,164,1.307,0,0,,2,3,0,10.76,0,12.12,19.7,11/7/2025 3:32:11 PM,0,1
,Mixed / non conventional,54,58,36,40,50.25,0.12,-115.62,-18.402,398.659,250,-1088.56,0,0,0,0,0,0,0,0,54,58,36,40,0,0,0,0,3,0,544,217,1.365,0,0,,2,1,0,9.92,0,12.16,19.7,11/7/2025 3:32:14 PM,0,1
,Mixed / non conventional,54,58,40,44,55.32,0.07,327.87,-44.571,398.659,250,-494.8,0,0,0,0,0,0,0,0,54,58,40,44,0,0,0,0,3,0,544,217,1.365,0,0,,2,2,0,9.92,0,12.16,19.7,11/7/2025 3:32:14 PM,0,0
,Mixed / non conventional,54,58,44,48,60.15,0.11,-124.74,-145.382,398.659,250,-164.93,0,0,0,0,0,0,0,0,54,58,44,48,0,0,0,0,3,0,544,217,1.365,0,0,,2,3,0,9.92,0,12.16,19.7,11/7/2025 3:32:14 PM,0,0
,Mixed / non conventional,54,58,48,52,98.07,0.07,-507.68,-1659.288,398.659,250,-23.56,0,0,0,0,0,0,0,0,54,58,48,52,0,0,0,0,3,0,544,217,1.365,0,0,,2,4,0,9.92,0,12.16,19.7,11/7/2025 3:32:14 PM,0,0
,Mixed / non conventional,54,58,52,56,97.44,0.14,930.23,2060.826,398.659,250,18.85,0,0,0,0,0,0,0,0,54,58,52,56,0,0,0,0,3,0,544,217,1.365,0,0,,2,5,0,9.92,0,12.16,19.7,11/7/2025 3:32:14 PM,0,0
,Mixed / non conventional,54,58,56,60,109.66,0.05,-370.96,2319.293,398.659,250,18.85,0,0,0,0,0,0,0,0,54,58,56,60,0,0,0,0,3,0,544,217,1.365,0,0,,2,6,0,9.92,0,12.16,19.7,11/7/2025 3:32:14 PM,0,0
,Mixed / non conventional,54,58,60,64,126.77,0.16,14.25,-1908.729,354.771,250,-23.56,0,0,0,0,0,0,0,0,54,58,60,64,0,0,0,0,3,0,481,171,1.357,0,0,,2,1,0,10.64,0,12.16,19.2,11/7/2025 3:32:16 PM,0,0
,Mixed / non conventional,54,58,64,68,64.87,0.19,-4.21,-139.543,354.771,250,-164.93,0,0,0,0,0,0,0,0,54,58,64,68,0,0,0,0,3,0,481,171,1.357,0,0,,2,2,0,10.64,0,12.16,19.2,11/7/2025 3:32:16 PM,0,0
,Mixed / non conventional,54,58,68,72,66.05,0.17,-14.89,-47.358,354.771,250,-494.8,0,0,0,0,0,0,0,0,54,58,68,72,0,0,0,0,3,0,481,171,1.357,0,0,,2,3,0,10.64,0,12.16,19.2,11/7/2025 3:32:16 PM,0,1
,Mixed / non conventional,55,59,37,41,59.86,0.06,23.1,-23.734,431.596,250,-1088.56,0,0,0,0,0,0,0,0,55,59,37,41,0,0,0,0,3,0,507,219,1.176,0,0,,2,1,0,9.89,0,12.14,19.7,11/7/2025 3:32:18 PM,0,1
,Mixed / non conventional,55,59,41,45,55.54,0.06,16,-48.441,431.596,250,-494.8,0,0,0,0,0,0,0,0,55,59,41,45,0,0,0,0,3,0,507,219,1.176,0,0,,2,2,0,9.89,0,12.14,19.7,11/7/2025 3:32:18 PM,0,0
,Mixed / non conventional,55,59,45,49,60.31,0.06,318.49,-157.812,431.596,250,-164.93,0,0,0,0,0,0,0,0,55,59,45,49,0,0,0,0,3,0,507,219,1.176,0,0,,2,3,0,9.89,0,12.14,19.7,11/7/2025 3:32:18 PM,0,0
,Mixed / non conventional,55,59,49,53,91.67,0.08,-574.95,-1679.163,431.596,250,-23.56,0,0,0,0,0,0,0,0,55,59,49,53,0,0,0,0,3,0,507,219,1.176,0,0,,2,4,0,9.89,0,12.14,19.7,11/7/2025 3:32:18 PM,0,0
,Mixed / non conventional,55,59,53,57,88.07,0.09,936.33,2016.634,431.596,250,18.85,0,0,0,0,0,0,0,0,55,59,53,57,0,0,0,0,3,0,507,219,1.176,0,0,,2,5,0,9.89,0,12.14,19.7,11/7/2025 3:32:18 PM,0,0
,Mixed / non conventional,55,59,57,61,108.41,0.06,-396.16,2482.264,431.596,250,18.85,0,0,0,0,0,0,0,0,55,59,57,61,0,0,0,0,3,0,507,219,1.176,0,0,,2,6,0,9.89,0,12.14,19.7,11/7/2025 3:32:18 PM,0,0
,Mixed / non conventional,55,59,61,65,115.31,0.09,1.49,-2118.523,432.895,250,-23.56,0,0,0,0,0,0,0,0,55,59,61,65,0,0,0,0,3,0,508,220,1.174,0,0,,2,1,0,9.89,0,12.16,19.2,11/7/2025 3:32:20 PM,0,0
,Mixed / non conventional,55,59,65,69,1.9,0.87,40.52,-4.995,432.895,250,-164.93,0,0,0,0,0,0,0,0,55,59,65,69,0,0,0,0,3,0,508,220,1.174,0,0,,2,2,0,9.89,0,12.16,19.2,11/7/2025 3:32:20 PM,0,1
,Mixed / non conventional,56,60,38,42,62.38,0.2,285.61,-17.812,310.809,250,-1088.56,0,0,0,0,0,0,0,0,56,60,38,42,0,0,0,0,3,0,663,206,2.135,0,0,,2,1,0,10.01,0,12.16,19.2,11/7/2025 3:32:23 PM,0,1
,Mixed / non conventional,56,60,42,46,65.95,0.34,-72.94,-41.424,310.809,250,-494.8,0,0,0,0,0,0,0,0,56,60,42,46,0,0,0,0,3,0,663,206,2.135,0,0,,2,2,0,10.01,0,12.16,19.2,11/7/2025 3:32:23 PM,0,0
,Mixed / non conventional,56,60,46,50,72.28,0.31,-30.54,-136.214,310.809,250,-164.93,0,0,0,0,0,0,0,0,56,60,46,50,0,0,0,0,3,0,663,206,2.135,0,0,,2,3,0,10.01,0,12.16,19.2,11/7/2025 3:32:23 PM,0,0
,Mixed / non conventional,56,60,50,54,112.57,0.29,-495.5,-1484.933,310.809,250,-23.56,0,0,0,0,0,0,0,0,56,60,50,54,0,0,0,0,3,0,663,206,2.135,0,0,,2,4,0,10.01,0,12.16,19.2,11/7/2025 3:32:23 PM,0,0
,Mixed / non conventional,56,60,54,58,110.56,0.2,936.25,1822.974,310.809,250,18.85,0,0,0,0,0,0,0,0,56,60,54,58,0,0,0,0,3,0,663,206,2.135,0,0,,2,5,0,10.01,0,12.16,19.2,11/7/2025 3:32:23 PM,0,0
,Mixed / non conventional,56,60,58,62,102.52,0.14,-396.52,1690.501,310.809,250,18.85,0,0,0,0,0,0,0,0,56,60,58,62,0,0,0,0,3,0,663,206,2.135,0,0,,2,6,0,10.01,0,12.16,19.2,11/7/2025 3:32:23 PM,0,0
,Mixed / non conventional,56,60,62,66,115.38,0.17,16.87,-1521.966,310.809,250,-23.56,0,0,0,0,0,0,0,0,56,60,62,66,0,0,0,0,3,0,663,206,2.135,0,0,,2,7,0,10.01,0,12.16,19.2,11/7/2025 3:32:23 PM,0,0
,Mixed / non conventional,56,60,66,70,92.25,0.21,-34.84,-173.843,310.809,250,-164.93,0,0,0,0,0,0,0,0,56,60,66,70,0,0,0,0,3,0,663,206,2.135,0,0,,2,8,0,10.01,0,12.16,19.2,11/7/2025 3:32:23 PM,0,0
,Mixed / non conventional,57,61,39,43,60.92,0.04,304.38,-24.255,433.41,250,-1088.56,0,0,0,0,0,0,0,0,57,61,39,43,0,0,0,0,3,0,504,219,1.164,0,0,,2,1,0,9.89,0,12.16,19.2,11/7/2025 3:32:25 PM,0,1
