3032 1635 1
164 288 266 342 164 1
165 279 333 420 165 1
166 312 306 346 166 1
167 310 392 411 167 1
168 237 236 347 168 1
169 296 445 449 169 1
170 275 345 444 170 1
171 363 360 365 171 1
172 389 362 436 172 1
173 401 389 436 173 1
174 362 389 418 174 1
175 307 308 312 175 1
176 290 243 314 176 1
177 319 368 412 177 1
178 291 369 440 178 1
179 343 445 447 179 1
180 379 321 380 180 1
181 405 400 407 181 1
182 241 286 344 182 1
183 303 301 306 183 1
184 419 358 430 184 1
185 346 305 440 185 1
186 254 132 431 186 1
187 269 275 337 187 1
188 382 317 383 188 1
189 310 391 392 189 1
190 402 399 432 190 1
191 267 280 342 191 1
192 388 352 397 192 1
193 405 413 432 193 1
194 382 361 384 194 1
195 280 268 337 195 1
196 367 356 394 196 1
197 240 344 369 197 1
198 363 386 387 198 1
199 319 285 331 199 1
200 333 328 420 200 1
201 387 364 406 201 1
202 387 352 388 202 1
203 341 287 438 203 1
204 352 387 406 204 1
205 330 329 348 205 1
206 99 285 318 206 1
207 316 278 324 207 1
208 373 296 449 208 1
209 298 424 448 209 1
210 343 437 449 210 1
211 370 297 446 211 1
212 286 130 304 212 1
213 264 335 374 213 1
214 338 339 372 214 1
215 317 316 422 215 1
216 331 285 425 216 1
217 334 252 376 217 1
218 333 438 448 218 1
219 292 254 431 219 1
220 333 341 438 220 1
221 308 281 394 221 1
222 293 428 433 222 1
223 405 322 409 223 1
224 388 390 436 224 1
225 315 278 316 225 1
226 379 380 381 226 1
227 287 251 334 227 1
228 238 237 425 228 1
229 402 358 418 229 1
230 332 328 333 230 1
231 367 394 414 231 1
232 445 370 447 232 1
233 285 238 425 233 1
234 278 245 324 234 1
235 320 319 412 235 1
236 101 100 284 236 1
237 121 120 282 237 1
238 113 112 283 238 1
239 129 128 281 239 1
240 396 415 416 240 1
241 315 317 412 241 1
242 360 354 366 242 1
243 335 288 446 243 1
244 237 347 425 244 1
245 112 111 403 245 1
246 390 435 436 246 1
247 400 359 404 247 1
248 134 262 433 248 1
249 102 101 378 249 1
250 271 277 345 250 1
251 122 121 434 251 1
252 114 113 435 252 1
253 342 280 343 253 1
254 120 119 385 254 1
255 111 110 398 255 1
256 361 382 383 256 1
257 103 102 395 257 1
258 315 316 317 258 1
259 415 295 416 259 1
260 123 122 310 260 1
261 239 369 441 261 1
262 289 348 423 262 1
263 316 325 422 263 1
264 115 114 390 264 1
265 119 118 364 265 1
266 116 115 397 266 1
267 371 298 448 267 1
268 118 117 406 268 1
269 110 109 359 269 1
270 117 116 352 270 1
271 319 331 368 271 1
272 337 275 338 272 1
273 128 127 393 273 1
274 104 103 439 274 1
275 347 236 442 275 1
276 410 381 413 276 1
277 109 108 404 277 1
278 438 371 448 278 1
279 124 123 411 279 1
280 294 370 445 280 1
281 348 289 396 281 1
282 105 104 323 282 1
283 400 405 432 283 1
284 325 326 327 284 1
285 349 348 396 285 1
286 296 373 417 286 1
287 313 308 356 287 1
288 312 308 313 288 1
289 336 279 420 289 1
290 389 402 418 290 1
291 108 107 407 291 1
292 125 124 309 292 1
293 358 413 430 293 1
294 100 99 377 294 1
295 325 327 422 295 1
296 297 427 446 296 1
297 106 105 408 297 1
298 98 239 441 298 1
299 236 1 442 299 1
300 396 416 421 300 1
301 126 125 443 301 1
302 381 384 430 302 1
303 339 340 372 303 1
304 302 301 303 304 1
305 327 328 329 305 1
306 107 106 322 306 1
307 127 126 311 307 1
308 276 247 336 308 1
309 279 249 341 309 1
310 391 365 392 310 1
311 277 301 302 311 1
