3152
675	68	73	14	19	-0.015759182004693423
676	69	74	14	19	-0.014468680837275991
677	70	75	14	19	-0.012927592864161126
678	71	76	14	19	-0.011781928588439135
679	72	77	14	19	-0.010745291198190631
680	73	78	14	19	-0.009417908290277742
681	74	79	14	19	-0.008723563028739653
682	75	80	14	19	-0.008240927610445693
683	76	81	14	19	-0.00764247233935752
684	77	82	14	19	-0.007053404458225844
685	78	83	14	19	-0.00655915388705749
686	80	85	14	19	-0.005838591612755146
687	81	86	14	19	-0.005571095443460893
688	82	87	14	19	-0.005385534335281697
689	83	88	14	19	-0.005346188370827782
690	84	89	14	19	-0.005096522594557942
691	85	90	14	19	-0.004750628286993719
692	89	94	14	19	-0.003362975467701104
693	90	95	14	19	-0.00306788168493002
694	21	26	15	20	-92.44765774743628
695	22	27	15	20	-45.961828589426545
696	23	28	15	20	-28.364137073732792
697	24	29	15	20	-19.062441287314698
698	25	30	15	20	-13.207109475110176
699	28	33	15	20	-5.375685531313057
700	29	34	15	20	-4.089572637064471
701	30	35	15	20	-3.171275251725157
702	31	36	15	20	-2.4722241981768427
703	32	37	15	20	-2.019594633109026
704	33	38	15	20	-1.6511209141888168
705	34	39	15	20	-1.3855541909680962
