x,y,VCP0.32f30000h1,VCP0.71f30000h1,VCP1.18f30000h1,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.905,5085320.615,0.9449999999999998,-0.1749999999999995,6.404999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.995,5085320.49,0.7999999999999998,-0.1899999999999995,6.359999999999999,0,0.2550000000000002,4.194999999999999,7.215
659469.04,5085320.43,1.13,-0.1249999999999995,6.404999999999999,0,0.2550000000000002,4.194999999999999,7.215
659469.085,5085320.37,0.43,0.3900000000000004,6.43,0,0.2550000000000002,4.194999999999999,7.215
659469.075,5085320.4350000005,-2.155,0.6000000000000004,6.16,0,0.2550000000000002,4.194999999999999,7.215
659469.005,5085320.62,-2.22,1.4500000000000004,5.9,0,0.2000000000000002,4.004999999999999,7.025
659469.095,5085320.9,-1.345,1.9450000000000005,5.98,0,0.2000000000000002,4.004999999999999,7.025
659469.2849999999,5085321.09,-2.52,1.6100000000000003,6.0,0,0.2000000000000002,4.004999999999999,7.025
659469.415,5085321.09,-2.48,0.8450000000000005,6.034999999999999,0,0.2000000000000002,4.004999999999999,7.025
659469.5449999999,5085321.095,-1.265,0.6900000000000005,6.09,0,0.2000000000000002,4.004999999999999,7.025
659469.735,5085321.15,-1.005,1.4600000000000004,6.004999999999999,0,0.2000000000000002,4.004999999999999,7.025
