,x,y,VCP1.48f10000h1,VCP2.82f10000h1,VCP4.49f10000h1,HCP1.48f10000h1,HCP2.82f10000h1,HCP4.49f10000h1,elevation
304,468154.897959184,468794.897959184,46.27424698686086,41.49086110949272,38.28222783857432,29.38046340532942,31.2542834152394,31.47228910199454,0
305,468158.36734693905,468794.897959184,46.7895614591295,41.728119171571464,38.34164775144463,28.6524920468286,31.233486477075054,32.255876804880145,0
306,468161.8367346941,468794.897959184,42.80154522191192,39.25777661439356,37.17572930960634,27.872259268319816,30.692048886305276,32.095438699120976,0
307,468165.30612244905,468794.897959184,38.860245784428855,36.616224474261955,36.019494994051556,26.05621398010008,29.07287225003746,31.425107131218237,0
308,468168.775510204,468794.897959184,42.74238438208946,35.3387420355928,34.74317034580026,23.9930965383464,26.575521418145097,29.51943566862524,0
309,468172.244897959,468794.897959184,40.46340082288754,32.10281494148866,32.2882813790512,23.16748029371348,25.235989613987282,28.40561234654304,0
310,468175.7142857142,468794.897959184,35.56263173908718,28.34020803886412,29.71888603220882,21.71627602799986,23.4986483867415,27.017632445929223,0
311,468179.18367346947,468794.897959184,32.51445713702488,25.538557478713642,27.31246619937778,19.507499737297742,21.37078852892434,25.4490090887245,0
312,468158.3673469388,468795.71428571455,31.39465729426066,24.32990508834456,25.530453552274878,16.960319076511517,19.05450975604312,22.96152811578752,0
313,468137.55102040817,468796.5306122452,22.93864125983014,22.02341339240674,23.967449609430723,14.95720953455168,17.199964801401038,20.7837550922937,0
314,468116.7346938776,468797.34693877574,19.51561059668586,20.8148418560888,23.03055085540462,13.430814581117579,15.7734830218448,19.1119069051831,0
315,468095.91836734675,468798.1632653064,19.3669286636147,20.3492409821786,22.15561413213526,12.39307564318242,14.7319485057544,17.9059845655783,0
316,468075.1020408162,468798.979591837,19.424509494216004,20.2530809286998,21.754283025192283,11.770413644673441,14.00979245771054,17.072113119888478,0
317,468078.57142857136,468798.979591837,18.68011633060826,20.01553897117546,21.66746163130924,11.98341749714732,14.11535444038854,17.17284271127154,0
318,468082.0408163266,468798.979591837,18.55531401376362,20.097693766136437,21.90165946918726,12.453148432576402,14.301873917946798,17.21217150669048,0
319,468085.5102040818,468798.979591837,19.54934441636764,21.05521913787598,22.82234700347202,13.7567692818783,14.919226482187579,17.3216080985596,0
320,468088.979591837,468798.979591837,20.908600994528978,22.184563547074518,23.571456191374722,15.991061210278218,16.058359314702738,17.606613713528798,0
321,468092.44897959207,468798.979591837,23.2958937341961,23.440150847195376,24.45042773359954,18.6596907950917,17.54627516914902,18.01979185350206,0
322,468095.9183673469,468798.979591837,26.6895544715074,27.79813378556342,30.20690156971392,20.2818513044462,17.60776608955768,17.45662129188382,0
323,468099.387755102,468798.979591837,31.0179467522609,32.243800970719306,35.71238501123002,21.078671834686762,16.8555932857303,16.54094506629652,0
324,468102.857142857,468798.979591837,35.90288850183509,35.639128895752656,36.88536036078378,20.88485590563582,15.512480058032242,15.6641373385223,0
325,468106.32653061196,468798.979591837,38.16462259321204,38.04864433082294,37.50711232088135,19.887857895977657,13.532938953161135,14.67137650752212,0
326,468109.7959183672,468798.979591837,37.93910774423898,38.76552370775528,37.594977221923685,18.22127816837952,11.262883388504815,13.631447592834439,0
327,468113.2653061224,468798.979591837,37.82432263565367,37.76499429475282,35.336617676739024,16.830190284698762,10.530381052736853,13.754755917616999,0
328,468116.7346938776,468798.979591837,34.889365718691316,34.598803801301486,31.184751166000137,15.706125152019458,10.794371547952434,14.600936135988917,0
329,468120.20408163284,468798.979591837,30.14670680545654,30.98559253275032,30.20754453780922,15.065230840841599,11.663401305542973,15.804092169462717,0
330,468123.67346938804,468798.979591837,29.221476254070183,29.393893500962598,30.890650343908824,15.21172509126092,13.277328423210701,17.478653222356158,0
331,468127.142857143,468798.979591837,29.893162585593302,29.85351237539346,30.75237936371588,17.149780634148563,15.59768024359018,19.67572182532412,0
332,468130.612244898,468798.979591837,27.3172749491802,27.639883327678184,27.990507454369464,21.2014129663006,18.70556616881884,21.62337275841502,0
333,468134.08163265296,468798.979591837,26.26547290967384,27.00671655820468,27.357717824301698,24.8498892622895,21.8299056968849,22.74377280578192,0
334,468137.55102040805,468798.979591837,28.11257400940546,28.99463967411304,28.65062445445174,27.98207723274524,24.72569354037316,23.31507729251942,0
335,468141.0204081632,468798.979591837,29.71873816479266,31.033488010709203,29.954210872730435,30.070609760833655,26.980874124171,23.69903866818978,0
336,468144.4897959184,468798.979591837,34.05363061352906,34.219071191465424,33.266939463219835,30.2887829413847,28.39617479234322,23.8552180286222,0
337,468147.95918367355,468798.979591837,40.3991391621979,38.02445462253852,36.01200592429384,29.534227139237203,29.19553867400316,24.559322846084562,0
338,468151.4285714288,468798.979591837,46.393595438451335,41.92302673707112,38.477185247667805,29.19352580885672,29.63451417523994,25.839381729045044,0
339,468154.897959184,468798.979591837,49.16964328580774,43.828973985400104,39.658558780733976,28.63187320160198,29.621980007242264,27.108254437359438,0
340,468158.367346939,468798.979591837,49.12582582213882,43.67727906722346,39.45620242465692,27.632299164121598,29.26667860945838,27.943178919259545,0
341,468161.83673469396,468798.979591837,45.635654776936384,40.87151746625962,37.64068925035812,27.268739040299117,28.99186986453372,28.20630237995252,0
342,468165.30612244905,468798.979591837,41.3083533051954,37.358685026532456,35.530924252685644,25.47147881005164,27.727219499079638,28.28285703571558,0
343,468168.775510204,468798.979591837,36.8999178454407,33.77825122862226,33.46031884224128,23.2523556157975,25.88849711038082,27.69359250506032,0
344,468172.244897959,468798.979591837,32.094726085678545,30.40897532762178,31.489818665222423,21.236992955561497,23.995967293988322,26.822840164164937,0
345,468175.7142857142,468798.979591837,28.2541231057477,27.248898095195262,29.350483761002863,19.5693333885462,22.21074127119246,25.706539774182023,0
346,468155.59183673456,468799.7959183676,25.40332023171716,24.62075123987012,26.744164397744743,17.026022851778823,19.537806085436102,23.446174717218543,0
347,468135.469387755,468800.61224489816,21.62908965866354,22.39935491539692,24.69574943406666,15.352232718584322,17.53285439173782,20.98126086855146,0
348,468115.3469387754,468801.42857142875,19.310673940119802,20.93582653644546,22.9242146595923,14.0320896108308,16.061386477486177,19.14019991394398,0
349,468095.2244897958,468802.2448979594,19.666653153854575,20.41309861899472,21.5593565699358,13.04728303649878,14.96617677312636,17.77903031612822,0
350,468075.1020408162,468803.06122449,20.91105127819746,20.67122019463358,20.889245444724956,12.39877540553324,14.23333149615102,16.885283645649718,0
351,468078.57142857136,468803.06122449,21.6627618051076,21.21126752878776,21.448687932494142,12.749473278160881,14.704729900888541,17.33020233389292,0
352,468082.0408163266,468803.06122449,21.72540553715204,21.673317200650143,22.33513613465276,13.296488054258422,15.28829232942602,17.745943696996818,0
353,468085.5102040818,468803.06122449,22.73146050196234,22.87032284363596,23.754313810305582,14.77132638827984,16.44714898256866,18.63290310879652,0
354,468088.979591837,468803.06122449,23.97858748475692,22.809095165086397,24.09908478426972,17.2389994187886,18.065835707769242,19.73691503846178,0
355,468092.44897959207,468803.06122449,25.41429008134358,23.211741111740242,24.8325700997814,21.819013452096577,20.35622802282762,21.22638582912908,0
356,468095.9183673469,468803.06122449,29.98144295056452,30.224796032230493,34.50854043745626,23.38462776295298,19.601787034829098,20.15895243347976,0
357,468099.387755102,468803.06122449,35.82437324878962,36.39708780067108,42.61015346015684,24.04226807295194,18.58669741936628,19.12298635078742,0
358,468102.857142857,468803.06122449,38.15461771919364,38.7109646283768,44.12884793761178,23.6038749059175,16.97855769198494,17.756963261711523,0
359,468106.32653061196,468803.06122449,38.096461824263464,40.958038848348636,43.638746254448805,21.39229660448474,14.558851456644017,16.12390290917824,0
360,468109.7959183672,468803.06122449,36.6944233289932,41.50340535981148,42.773744678467736,16.955145306771982,11.2961068253399,13.875410570498582,0
361,468113.2653061224,468803.06122449,31.537487339307603,34.596175690292554,33.3429546924713,15.14175860153974,10.84564223502762,14.14800418987186,0
362,468116.7346938776,468803.06122449,26.462699419991942,29.1269256391728,25.794667934475477,14.175334608714142,10.90450829731086,14.71495077250336,0
363,468120.20408163284,468803.06122449,23.22605282108036,26.254678718888222,24.08958139727508,13.916203470462,11.55464340531148,15.60256028316582,0
364,468123.67346938804,468803.06122449,23.6447237008857,25.324132391142463,25.975920999086917,14.44295381767704,12.86191313995102,16.909563104097238,0
365,468127.142857143,468803.06122449,24.65328294889712,25.08312541046698,26.91690212677228,15.30479585308764,14.617781690744701,18.56533427288602,0
366,468130.612244898,468803.06122449,25.68626874053602,25.6130217700888,27.5970367991442,16.84993460077246,16.84569321792996,19.9691692063234,0
367,468134.08163265296,468803.06122449,30.665861787025516,28.93912311305308,30.1204973928056,19.16307665979442,19.308932738457877,20.805296919015497,0
368,468137.55102040805,468803.06122449,37.52901106238322,32.89258444337526,32.15518762885016,21.44787063204266,21.526010427152098,21.27424789035612,0
369,468141.0204081632,468803.06122449,41.66599488254186,36.40301341547684,34.5793525804232,23.68750578847006,23.50494217615374,21.52269656198224,0
370,468144.4897959184,468803.06122449,46.32853705956346,40.52606704870486,37.967407713670106,25.62273548320308,25.33461219352766,21.841785254272743,0
371,468147.95918367355,468803.06122449,53.22969401981921,45.53755228789524,41.31483115931955,27.04667532283788,26.795451788528418,22.74584728370314,0
372,468151.4285714288,468803.06122449,57.28305581862554,48.43820826466354,43.019829474235756,27.36165611102046,27.47505758147568,23.81627130775014,0
373,468154.897959184,468803.06122449,58.116312000630714,50.28949743624544,45.00730659318652,27.17229215676482,27.67764721014862,24.66812879573668,0
374,468158.367346939,468803.06122449,57.52830886435394,49.94766879566656,44.54018795102794,26.33951634413476,27.329422584292622,25.1367367110618,0
375,468161.83673469396,468803.06122449,54.413528568725226,47.0649518469865,41.95769143398614,25.1829483303486,26.60134558498932,25.276757839412042,0
376,468165.30612244905,468803.06122449,49.04164919177808,42.729903831624355,38.79845050916908,23.317926690007617,25.34859331411674,25.03406878742114,0
377,468168.775510204,468803.06122449,40.92131920431768,36.951565982218426,34.87630378669298,21.05968679674946,23.565660561982064,24.3282095588688,0
378,468172.244897959,468803.06122449,33.53575119355217,31.42631279823492,31.08684266834114,18.87434551127036,21.77865476382314,23.651265935456358,0
379,468175.7142857142,468803.06122449,27.757817274697118,26.95570501191522,27.98429026122484,17.105101498455262,20.21269400099468,22.949653527466978,0
380,468154.8979591836,468803.8775510206,27.0638504039785,25.71154860888302,27.020071909332763,15.53483991676338,18.285414253808558,21.29438962057896,0
381,468134.0816326531,468804.69387755124,23.57858256643672,23.5391608141713,25.2497545443665,15.597798246951779,17.6274069398513,20.4123652045163,0
382,468113.2653061224,468805.5102040818,21.97636312010326,21.99643528527454,23.60438696030572,15.83303437491312,17.31052118424426,19.81402364468512,0
383,468092.44897959183,468806.3265306124,22.602489190828617,21.6916069900471,22.401636990484384,15.5337440833558,16.603152461505537,18.78623665267778,0
384,468071.632653061,468807.142857143,24.5771392077857,22.5434950409499,22.111881436377622,15.98780491434172,16.439782428044282,18.18655845515828,0
385,468075.1020408162,468807.142857143,24.61508573969736,22.9569307538727,21.84334882132736,16.79260757116382,17.2220514914445,18.80295863109338,0
386,468078.57142857136,468807.142857143,28.237673611742622,25.385245431163902,23.35806034186816,16.72343768678244,17.212701118082617,18.507187496827882,0
387,468082.0408163266,468807.142857143,31.49243893899606,28.113529267700564,25.58130437725446,17.67478189101076,18.180429946143256,19.02232595023694,0
388,468085.5102040818,468807.142857143,33.68186857664822,30.48599474478446,28.018567964515125,19.33422266336542,19.9737538679015,20.62355512291448,0
389,468088.979591837,468807.142857143,35.63491731482914,30.4399810741942,29.03138696331298,20.38721114965162,21.4040664314754,22.036175764787018,0
390,468092.44897959207,468807.142857143,36.54892252523369,30.2550142526223,29.7939061959134,21.54781038966356,21.751624030214202,22.438404730044077,0
391,468095.9183673469,468807.142857143,39.85559962850104,36.79797429880624,40.730557972735895,21.912161241881158,20.658765765321757,21.67096170416678,0
392,468099.387755102,468807.142857143,39.9777881043186,39.020182078741996,46.305116575851876,20.98323907849518,18.708965026642662,20.19570583212272,0
393,468102.857142857,468807.142857143,39.62083938170784,40.8090259134968,54.50797565439446,19.54189936759968,16.29892865947018,18.032435857521282,0
394,468106.32653061196,468807.142857143,36.442989605435244,41.196923823944076,53.796711888608456,17.60494990398964,13.63199891929836,15.7357384083015,0
395,468109.7959183672,468807.142857143,32.45485847597792,39.99789178094778,52.787026425125376,15.342101173398941,11.528550637613726,14.122994293879739,0
396,468113.2653061224,468807.142857143,26.053215546019004,31.52923481175884,40.9024339360745,13.81792351002654,10.782049300950293,13.9200749215278,0
397,468116.7346938776,468807.142857143,23.60901782917432,27.437270874389544,33.99488239560084,13.31673175101298,10.737752057740192,14.28329817709386,0
398,468120.20408163284,468807.142857143,21.907609175605,23.77853099558706,24.40770892014268,13.572162331749439,11.378356756091472,15.130282916213758,0
399,468123.67346938804,468807.142857143,23.28655864442726,23.76460283335324,25.32603861539298,14.46861376063374,12.688734890187352,16.43883714599118,0
400,468127.142857143,468807.142857143,24.475598360144122,24.300475881312643,25.97333858768812,15.8112330970242,14.407523689904167,17.64417917623704,0
401,468130.612244898,468807.142857143,24.49130624483368,24.42295822618006,26.235515637701337,17.43348145653394,16.31113158997788,18.460002376242777,0
402,468134.08163265296,468807.142857143,24.2344593724051,24.628982711362777,26.603817041483516,19.37487614317204,18.505714941068078,18.71276675058914,0
403,468137.55102040805,468807.142857143,26.299666063616407,26.365033226918978,27.79830498612756,21.800247680919057,21.067429687136162,19.216235946626462,0
404,468141.0204081632,468807.142857143,29.553487000071083,29.40024129555224,29.73027264014322,24.1555202707744,23.33950764374758,19.485136365641218,0
405,468144.4897959184,468807.142857143,33.79132246642844,33.10347956591714,32.522250326308104,26.2292744775445,25.477707421563416,20.295844854082482,0
406,468147.95918367355,468807.142857143,40.18336298870285,38.12059798076536,36.417007079688396,27.526664404070182,27.17862843959346,21.555796562638978,0
407,468151.4285714288,468807.142857143,47.65575364673554,43.73106810358518,40.67204535556213,27.544359377195256,27.515239454205663,22.59307129104862,0
408,468154.897959184,468807.142857143,52.48556914742844,47.2799617206268,43.335714442749996,26.30053594218406,26.49768578989328,22.648666945341198,0
409,468158.367346939,468807.142857143,53.45949165171148,47.607511450020226,43.50148789052538,24.303433038728297,24.796062624701282,22.206961911352643,0
410,468161.83673469396,468807.142857143,51.8361143179513,45.317110698884065,41.07047361639812,21.76178576521422,22.702468581027738,21.3470842680501,0
411,468165.30612244905,468807.142857143,48.00071099423518,41.05346586004864,36.97180146283202,19.34416498355564,20.76479373421024,20.52251868342688,0
412,468168.775510204,468807.142857143,41.790310100155196,35.96511404052798,32.824979957959826,17.61998337082282,19.43650849988926,20.18567925047668,0
413,468172.244897959,468807.142857143,34.60864018403082,30.599495630495,28.93636836044438,16.54220036635404,18.67134945438536,20.30082033032388,0
414,468175.7142857142,468807.142857143,28.242311915426757,25.892332137065658,25.653406633383376,15.964283615817001,18.21152381196454,20.54216155570122,0
415,468154.8979591836,468807.95918367355,24.54481472183228,23.800222433440716,25.623131929981138,16.4978643348249,18.96992495805042,23.71724625721676,0
416,468134.0816326531,468808.7755102042,21.623386966355618,22.80016458435608,27.22718250924358,18.18259487003282,20.61087423960164,27.45789126368078,0
417,468113.2653061224,468809.5918367348,20.708365266717482,21.96684075225278,28.45158979050334,19.28721019481308,21.678842734432358,29.043277658709535,0
418,468092.44897959183,468810.40816326544,20.915705221637477,21.449475088420137,27.36983967988214,19.57493739857282,22.04337808221726,29.60104968478874,0
419,468071.632653061,468811.224489796,22.87189174556094,22.479161904213598,27.43165266445622,19.70319382932286,22.298169552589123,29.6510147644744,0
420,468075.1020408162,468811.224489796,26.597849818481723,24.96199359548448,27.512875004193802,19.32245740301548,21.72377035957776,26.671750875140123,0
421,468078.57142857136,468811.224489796,31.065037268634264,28.206725820511203,27.920409189091156,18.3724773338371,20.8182976670162,23.212600853141783,0
422,468082.0408163266,468811.224489796,34.94263691526312,31.69695895933354,28.91200159469856,19.88861404682446,21.72837774186666,22.51371387252764,0
423,468085.5102040818,468811.224489796,39.060222284836996,35.87760768465006,33.0102424948813,22.384017930131858,23.793545848565703,23.6212968716455,0
424,468088.979591837,468811.224489796,43.07283045406014,38.39786661511717,35.58278685331048,25.272584814794502,26.14391902828686,25.66075838995952,0
425,468092.44897959207,468811.224489796,45.94748069288238,38.56765543697478,36.32609076033294,28.28337442763758,27.30211207016158,26.833762121956603,0
426,468095.9183673469,468811.224489796,48.92915285543599,42.18239496074554,43.48911569968482,30.668091902548678,27.619069774492903,27.76092582672078,0
427,468099.387755102,468811.224489796,48.1567966349106,42.45572457849575,46.074791384601255,30.16283828932584,25.696977835023723,26.901590427637757,0
428,468102.857142857,468811.224489796,45.16323682891026,41.43661719946754,44.96709434114884,28.235253191170482,22.844251395054744,24.70135997577558,0
429,468106.32653061196,468811.224489796,40.5532629705982,40.32516564473266,41.21163309896368,25.19351543559292,19.3160410870107,21.57983038726104,0
430,468109.7959183672,468811.224489796,34.32468727307042,38.32840967363026,39.180963163610365,21.62316313167154,16.2185145007695,18.9943945791897,0
431,468113.2653061224,468811.224489796,27.35870953723486,31.67286593645892,30.14455168118932,18.46488911603262,13.59824637630694,16.65629061305198,0
432,468116.7346938776,468811.224489796,24.668051005005857,28.258791437688416,25.051694193622502,16.402242395002798,12.52796246707988,15.85209444483248,0
433,468120.20408163284,468811.224489796,24.39130584764768,25.90438835355502,23.19011996451134,15.6830285325479,12.45449198952162,15.95038691457654,0
434,468123.67346938804,468811.224489796,24.5361810805463,24.85862036556794,25.773481164049418,16.23927326727946,13.54524594136418,17.006955042598122,0
435,468127.142857143,468811.224489796,24.7804098582027,25.19367472126666,27.39565640500576,17.54028257482942,15.578757117142022,18.441808131927438,0
436,468130.612244898,468811.224489796,25.001698514226256,26.101233003532418,28.67750490175224,19.11305940011142,17.74628527745962,19.47665582015128,0
437,468134.08163265296,468811.224489796,25.34393155539106,27.521748947365477,30.725306663620678,21.06346452942136,19.77467861776406,20.10850162796584,0
438,468137.55102040805,468811.224489796,25.850734650563602,29.06430667965614,32.4327980260476,23.364381053092103,21.778238626003322,20.75698809085564,0
439,468141.0204081632,468811.224489796,28.09708662392536,31.209820736395397,33.798106131501,25.87136572474996,23.83110514016344,21.599215780999202,0
440,468144.4897959184,468811.224489796,31.12882502289732,33.721362544942544,35.46025598151378,28.19681851377684,26.00921692943806,23.04182439551194,0
441,468147.95918367355,468811.224489796,35.10316273974326,36.7302504886787,37.563564655549236,29.42429652334092,27.68219185059872,24.429139958511758,0
442,468151.4285714288,468811.224489796,38.52433544977638,38.993885879695334,38.692100384252385,29.49299549424568,28.35456742168036,25.11387831549354,0
443,468154.897959184,468811.224489796,41.55121769093864,40.6532060461742,39.37429523667978,28.407590695400057,27.93724685786758,24.941998945387915,0
444,468158.367346939,468811.224489796,41.70348251344094,40.112577677178024,38.592342459508764,26.186441472370255,26.45282989127558,23.954112623754117,0
445,468161.83673469396,468811.224489796,40.95182947662014,38.696031823312644,37.010919456546404,22.832842704666998,23.97504000757392,22.2635393974384,0
446,468165.30612244905,468811.224489796,38.3208483135549,35.91279829296394,34.447361850280394,19.90967488392136,21.5191090794562,20.7772678056789,0
447,468168.775510204,468811.224489796,33.97055009902774,32.397373085568134,32.03966293100636,17.500538137068737,19.48183769223272,19.893342857817878,0
448,468172.244897959,468811.224489796,29.070548457711936,28.5521455975635,29.302439511992116,15.96766791283224,18.18264817243312,19.60482711456752,0
449,468152.1224489794,468812.0408163265,24.38696610700294,25.2224802349861,29.366062582616337,15.61189812467344,18.8133277153514,27.117908893484774,0
450,468131.9999999998,468812.85714285716,21.17186009034462,23.43415508154582,32.00178431706416,16.4268740700846,20.012139138535836,31.760294529746638,0
451,468111.87755102024,468813.67346938775,19.23469982488224,23.38459540734014,43.37225883195724,17.90326141084642,21.51352295870072,33.42797081686872,0
452,468091.7551020406,468814.4897959184,19.29279992424642,24.780035792147743,59.89987706979677,20.4624751916249,24.01094759122386,35.765363970386105,0
453,468071.632653061,468815.306122449,19.52120200516478,26.0311200623163,69.00879871924573,24.58201050032786,27.706335619686445,38.87206591941408,0
454,468075.1020408162,468815.306122449,24.39229962786136,29.790441771755535,69.5059567197943,25.70200769080804,28.165970058306506,32.8516244063787,0
455,468078.5714285715,468815.306122449,30.4197210746861,33.95973784761678,68.4386560767236,26.70776490136804,29.14460129556532,30.44397523556118,0
456,468082.0408163266,468815.306122449,36.46445440044714,37.78029232542026,60.087053808511484,28.28308405020274,30.853471776530522,31.61527557344234,0
457,468085.5102040818,468815.306122449,41.376638017222255,40.5412062117447,46.7231937543427,29.99935347981316,32.45790112165998,32.848020457148536,0
458,468088.979591837,468815.306122449,49.72649272119074,44.28543321719954,41.0356045585212,30.581752037149737,33.43910820955834,34.07408630148716,0
459,468092.44897959195,468815.306122449,54.71682401603456,44.748636402712854,40.97524157559906,33.05572151455582,33.46880173046818,33.42110212879396,0
460,468095.91836734704,468815.306122449,56.71045066170361,45.04373318245876,44.30717188564228,36.640765094417425,35.7849368092376,36.95242172097202,0
461,468099.387755102,468815.306122449,55.29488522989474,43.6202965957116,44.283398099977845,38.3872571564113,36.55024732068174,39.44820493939316,0
462,468102.857142857,468815.306122449,52.733494049058876,42.47635940076782,42.522429965842505,36.8172477066301,33.8182468268786,37.66114206633268,0
463,468106.32653061196,468815.306122449,45.42255723786752,39.56397052260012,40.196012921233724,33.724386908940424,28.973308322829922,33.14877888646784,0
464,468109.79591836716,468815.306122449,37.21096184773312,36.76018454043674,38.26822861623362,30.802325328646084,26.297969768110637,31.36436561942918,0
465,468113.2653061224,468815.306122449,30.4593222199775,32.45764088060332,32.18457755286214,26.113509535565164,20.712495338542517,24.8055118703501,0
466,468116.7346938776,468815.306122449,28.053799086189876,29.97586989933718,29.02468924206868,22.266392250780378,16.47895057045518,19.38327044275596,0
467,468120.20408163284,468815.306122449,28.22445746602378,27.87299429225406,27.535779923328015,20.7434477210961,15.59293476322664,18.111298477943677,0
468,468123.67346938804,468815.306122449,28.49965930783056,26.55529746610548,26.816209535899457,20.98855840569948,16.809699209008123,18.897000460188757,0
469,468127.142857143,468815.306122449,27.615244784029223,25.5544454704586,26.262789643855342,22.38639832288062,19.209506398876037,20.39411515398706,0
470,468130.612244898,468815.306122449,26.947536553675757,25.7188273776615,26.85940449080872,24.55576207505272,22.070162235728922,21.82173902462286,0
471,468134.0816326531,468815.306122449,27.60417895924578,27.839894406087762,29.88874816444264,26.70112192262774,24.59780880859066,22.739747054748218,0
472,468137.55102040793,468815.306122449,27.8613838935211,29.93651840686756,32.83188124786472,28.993505954900638,26.799315599619025,23.48601430000134,0
473,468141.0204081632,468815.306122449,30.078880372687763,32.99809800477292,36.038095979004076,30.39516094305854,28.37771939036994,24.30236318633238,0
474,468144.4897959184,468815.306122449,32.83675179331834,36.08972637520516,39.073539552721385,31.005577453752277,29.49430285943622,25.59819810367632,0
475,468147.95918367367,468815.306122449,34.392472925493806,37.923335419209295,40.74167089531286,30.75360870857086,29.938913394763762,26.87092100337842,0
476,468151.4285714288,468815.306122449,34.06440146649742,37.586596280409324,40.0440655157894,29.898731796599737,29.57797018085724,27.467188777977004,0
477,468154.897959184,468815.306122449,33.95046810180814,36.48197711822978,38.11219392393934,28.24729176698362,28.424449128616022,27.076890460359984,0
478,468158.367346939,468815.306122449,31.86001163624012,34.1816572420256,35.696141051791344,26.055430262227638,26.64267406213226,25.71938666243122,0
479,468161.83673469396,468815.306122449,30.402413971827542,32.36283214990278,33.82736300249284,23.17864997132102,24.542873599652822,24.14873419673592,0
480,468165.30612244905,468815.306122449,29.175823340358278,30.76635001957136,32.33385900541068,20.510683939292342,22.40268796730488,22.54899850540628,0
481,468168.775510204,468815.306122449,26.981932649031183,28.410064039597,30.03982327401004,18.48059629163614,20.629228931842597,21.43098467977748,0
482,468172.244897959,468815.306122449,23.71808088745638,25.737791919273082,27.97605827247828,16.9764841124421,19.25569115424122,20.83704483710238,0
483,468151.42857142835,468816.1224489796,36.88279819843446,31.742954150065902,31.748899227299216,17.92244746936708,20.1101766864408,22.89632329092018,0
484,468130.6122448978,468816.93877551024,35.81222681797705,30.85511108646154,32.82258997062164,18.33057234339184,21.12871865722214,29.849637614476762,0
485,468109.7959183672,468817.7551020408,35.81308623487826,30.93253810921816,35.41383458161498,19.39066446967408,22.50346760297626,33.9019823794233,0
486,468088.97959183657,468818.5714285715,36.52599035880358,32.28079115608702,46.52735060357258,20.673560135766,24.04543264004948,35.560097583074835,0
487,468068.1632653059,468819.387755102,42.541696143981724,37.30884424637174,61.01109418395786,23.514647485076882,27.02304245033388,38.193879293492344,0
488,468071.632653061,468819.387755102,30.70168506721388,33.22140563114324,65.70499775059936,25.98982644994004,29.6081949818804,39.67418319712742,0
489,468075.1020408162,468819.387755102,34.76855843480918,37.388324796830105,68.244828045952,31.1395224042221,33.39590444771967,36.8990106360075,0
490,468078.57142857136,468819.387755102,39.14207261088584,41.298010387681316,69.03510329385237,34.33709005243004,36.236085610525514,36.63652803253482,0
491,468082.0408163266,468819.387755102,44.11365498577794,44.82407401169136,61.899262938571596,36.96315516468084,39.01475378623804,38.95475473181986,0
492,468085.5102040818,468819.387755102,45.027926016034385,45.8384786538029,52.33135833856468,38.73209948678126,40.71497484002229,40.631927351247484,0
493,468088.979591837,468819.387755102,50.9267166035378,50.0038242825719,49.09007099949032,40.01494851173454,39.68057322471942,39.7035057092115,0
494,468092.44897959195,468819.387755102,58.25316882178214,50.469903626683376,47.58915821103576,40.1325654373872,37.9435968938903,38.9709670045157,0
495,468095.91836734704,468819.387755102,60.84499132047269,48.74004414155674,46.451468087759096,42.35072478303726,38.7904737555498,41.43980910999374,0
496,468099.387755102,468819.387755102,63.08070995971182,50.06618144286627,48.269325085610475,45.020194692181065,40.92262844893902,45.42408787630376,0
497,468102.857142857,468819.387755102,58.95962548101359,47.020981298533556,45.5669545939893,43.67023894751032,38.25338845168318,43.43859418825245,0
498,468106.32653061196,468819.387755102,52.311038488839415,41.30475847674794,40.55053168924258,39.78057145179062,36.31150188368744,42.3845460369501,0
499,468109.79591836716,468819.387755102,42.36290528390512,37.57011162696466,38.44634178294472,35.293181827840705,32.36766398767398,38.34585624431684,0
500,468113.2653061224,468819.387755102,36.30147161353536,35.378342139268604,35.784516393770964,29.9332553225453,26.88092665358016,31.63918421160334,0
501,468116.7346938776,468819.387755102,30.954622698813644,30.28096848194964,30.3758271500163,24.20897399391694,20.70768737147738,23.726331164179363,0
502,468120.2040816328,468819.387755102,31.5926707559782,29.10133142462338,29.382173077688783,21.869857580934262,19.81057188588408,22.140773113800183,0
503,468123.67346938804,468819.387755102,30.05548954750726,27.51748542872636,28.0518880327719,21.88053505377824,20.019005047331582,21.205648412568678,0
504,468127.142857143,468819.387755102,29.75557168474838,26.553201491873843,27.311839179894843,23.63198649147692,22.55209692636752,22.240814658485498,0
505,468130.612244898,468819.387755102,31.353472795246223,27.62728874517676,28.35017955020238,27.30745656024204,25.8498326077116,23.42108992503382,0
506,468134.0816326531,468819.387755102,32.05178172355134,28.95112426548866,29.661322381007505,31.192630661911522,29.163690310855678,25.09797076271016,0
507,468137.55102040793,468819.387755102,32.912384465360944,31.15721475912876,31.728026359496482,33.9652129537213,31.34785492713278,26.49374933893062,0
508,468141.0204081632,468819.387755102,36.60153724327254,35.07362666180296,35.130985821518365,35.28138709897146,32.682313685365656,27.912885704188618,0
509,468144.4897959184,468819.387755102,39.069518175265024,38.5021678328471,37.82361542307518,34.947870969124516,33.14477089046839,29.475762181684463,0
510,468147.95918367355,468819.387755102,38.943954127980284,39.59932284227534,38.84647255451482,32.33440684833458,32.246068907997724,30.55779244576298,0
511,468151.4285714288,468819.387755102,37.68355587440334,39.2346381088174,38.78831871169526,29.16170964697306,30.246658795363363,30.14016390212252,0
